region,comuna,latitud,longitud,trazabilidad__region,trazabilidad__comuna,LER,tratamiento_n1_name,cantidad_toneladas
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Libertador Gral. Bernardo O'Higgins,Rengo,20 01 02 | Vidrio,Valorización,1.33
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,La Pintana,19 12 01 | Papel y cartón,Recepción y Almacenamiento,0.733
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,La Pintana,20 01 39 | Plásticos,Recepción y Almacenamiento,0.379
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,Talagante,20 03 01 | Mezclas de residuos municipales,Eliminación,0.92
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,La Pintana,19 12 01 | Papel y cartón,Recepción y Almacenamiento,0.877
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,La Pintana,20 01 39 | Plásticos,Recepción y Almacenamiento,0.437
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,Talagante,20 03 01 | Mezclas de residuos municipales,Eliminación,1.15
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,Talagante,20 03 01 | Mezclas de residuos municipales,Eliminación,0.92
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Libertador Gral. Bernardo O'Higgins,Rengo,20 01 02 | Vidrio,Valorización,1.971
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Maule,Teno,02 07 03 | Residuos del tratamiento químico,Valorización,20.0
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,La Pintana,19 12 01 | Papel y cartón,Recepción y Almacenamiento,0.455
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,La Pintana,20 01 39 | Plásticos,Recepción y Almacenamiento,0.877
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,La Pintana,20 03 01 | Mezclas de residuos municipales,Recepción y Almacenamiento,0.075
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,Talagante,20 03 01 | Mezclas de residuos municipales,Eliminación,0.92
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,Talagante,20 03 02 | Residuos de mercados,Eliminación,0.23
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,La Pintana,19 12 01 | Papel y cartón,Recepción y Almacenamiento,0.828
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,La Pintana,20 01 39 | Plásticos,Recepción y Almacenamiento,0.515
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,Talagante,20 03 01 | Mezclas de residuos municipales,Eliminación,0.92
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Libertador Gral. Bernardo O'Higgins,Rengo,20 01 02 | Vidrio,Valorización,3.82
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,Talagante,20 03 01 | Mezclas de residuos municipales,Eliminación,0.69
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,La Pintana,19 12 01 | Papel y cartón,Recepción y Almacenamiento,0.799
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,La Pintana,20 01 39 | Plásticos,Recepción y Almacenamiento,0.365
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,Talagante,20 03 01 | Mezclas de residuos municipales,Eliminación,0.92
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,La Pintana,19 12 01 | Papel y cartón,Recepción y Almacenamiento,0.81
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,La Pintana,20 01 39 | Plásticos,Recepción y Almacenamiento,0.386
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,Talagante,20 03 01 | Mezclas de residuos municipales,Eliminación,0.92
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Libertador Gral. Bernardo O'Higgins,Rengo,20 01 02 | Vidrio,Valorización,1.13
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,La Pintana,19 12 01 | Papel y cartón,Recepción y Almacenamiento,0.682
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,La Pintana,20 01 39 | Plásticos,Recepción y Almacenamiento,0.332
Metropolitana de Santiago,Isla de Maipo,-33.753449533434,-70.907560792572,Metropolitana de Santiago,Talagante,20 03 01 | Mezclas de residuos municipales,Eliminación,0.92
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Pudahuel,02 02 01 | Lodos de lavado y limpieza,Valorización,18.17
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Pudahuel,02 02 02 | Residuos de tejidos de animales,Valorización,82.38
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Pudahuel,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,504.38
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 02 | Residuos de tejidos de animales,Valorización,35.06
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,122.59
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 02 | Residuos de tejidos de animales,Valorización,1160.08
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,La Pintana,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Recepción y Almacenamiento,21.572
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,La Pintana,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Recepción y Almacenamiento,12.008
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Lampa,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Valorización,0.03
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Melipilla,02 02 02 | Residuos de tejidos de animales,Valorización,2840.32
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Maipú,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Eliminación,105.84
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,135.7
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Pudahuel,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,1271.61
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,123.87
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 02 | Residuos de tejidos de animales,Valorización,1299.6
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,San Joaquín,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Valorización,0.826
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Maipú,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Valorización,0.04
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,La Pintana,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Valorización,14.321
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,La Pintana,02 02 02 | Residuos de tejidos de animales,Valorización,1.42
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Melipilla,02 02 02 | Residuos de tejidos de animales,Valorización,2493.9
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Maipú,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Eliminación,99.59
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,99.69
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Pudahuel,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,469.708
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,255.76
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 02 | Residuos de tejidos de animales,Valorización,1211.72
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,La Pintana,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Recepción y Almacenamiento,17.69
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,La Pintana,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Valorización,17.976
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Melipilla,02 02 02 | Residuos de tejidos de animales,Valorización,4522.71
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Maipú,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Eliminación,144.62
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,37.73
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Pudahuel,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,565.81
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,401.28
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 02 | Residuos de tejidos de animales,Valorización,1308.948
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,La Pintana,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Recepción y Almacenamiento,17.968
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 02 | Residuos de tejidos de animales,Valorización,34.91
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Melipilla,02 02 02 | Residuos de tejidos de animales,Valorización,2707.948
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,La Pintana,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Valorización,3.17
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Maipú,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Eliminación,160.63
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Pudahuel,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,862.27
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,92.79
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 02 | Residuos de tejidos de animales,Valorización,1330.71
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,La Pintana,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Recepción y Almacenamiento,19.08
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Lampa,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Valorización,0.1
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,La Pintana,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Valorización,10.91
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Melipilla,02 02 02 | Residuos de tejidos de animales,Valorización,2706.92
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Maipú,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Eliminación,114.75
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,369.44
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Pudahuel,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,577.39
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,34.34
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 02 | Residuos de tejidos de animales,Valorización,1287.79
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,La Pintana,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Recepción y Almacenamiento,8.125
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Lampa,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Valorización,0.05
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,La Pintana,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Valorización,24.215
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Melipilla,02 02 02 | Residuos de tejidos de animales,Valorización,2573.008
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Maipú,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Eliminación,164.75
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,449.97
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Pudahuel,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,558.1
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 04 | Lodos del tratamiento in situ de efluentes,Valorización,60.86
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Libertador Gral. Bernardo O'Higgins,Mostazal,02 02 02 | Residuos de tejidos de animales,Valorización,1419.54
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Valparaíso,Valparaíso,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Valorización,125.03
Metropolitana de Santiago,El Monte,-33.689156469695,-71.047189441254,Metropolitana de Santiago,Lampa,02 02 03 | Materiales inadecuados para el consumo o la elaboración,Valorización,0.07
